index,id,SMILES,FFV,SMILES_Length,Stars,Carbons,Oxygens,Nitrogens,Equals,split
7757,2091496127,*CC1CC(*)C(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,0.36711221,55,2,30,3,1,1,train
7549,2039265517,*NCC1=Cc2c(N*)ccc3cccc(c23)C1,0.33495644,29,2,14,0,2,1,train
7315,1974383215,*CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,0.35929701,41,2,23,4,0,2,train
7564,2043343589,*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,0.38576498,70,2,30,4,2,4,train
4457,1202036659,*Nc1cccc(-c2c3ccccc3c(-c3cccc(N)c3N)c3ccccc23)c1N*,0.35466159,50,2,26,0,4,0,train
830,232089797,*Nc1ccc([C@H](C)Cc2cccc(C[C@@H](C)c3ccc(N*)cc3)c2)cc1,0.35754875,53,2,24,0,2,0,train
2440,667460496,*CCCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,0.34741734,59,2,25,5,2,5,train
7126,1925016072,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5C4=O)cc3)c2)cc1,0.35881945,90,2,40,8,2,4,train
5466,1482083544,*c1ccc(Sc2ccc(Sc3ccc(N4C(=O)c5ccc(Sc6ccc(Sc7ccc(Sc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)s2)cc1,0.37801232,100,2,39,4,2,4,train
6513,1771399222,*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,0.3413806,40,2,19,5,0,2,train
2422,663564627,*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)c(OCCCCCCS(=O)(=O)c2ccc(C=Cc3ccc(N(C)C)cc3)cc2)c1,0.3564308,135,2,58,10,5,9,train
2105,567577514,*CC(*)OC(=O)OCC(Cl)(Cl)Cl,0.35918927,25,2,5,3,0,1,train
3249,886529018,*CCCCCCCCCCC(=O)Nc1ccc(NC(=O)CCCCCCCCCCN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,0.34716825,93,2,45,7,4,7,train
3044,825973293,*c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4cc(C)c(C5(*)OC(=O)c6ccccc65)cc4C)cc3)cc2)cc1C,0.39578665,80,2,36,6,0,3,train
1996,538540896,*CC(C)(C)C1C(=O)N(c2ccccc2)C(=O)C1*,0.35392644,35,2,14,2,1,2,train
1380,371620331,*Oc1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(*)cc4)c3)cc2)cc1,0.36833963,54,2,26,4,0,2,train
4687,1263057506,*CC(*)(C)C(=O)OCC#C,0.35098547,19,2,7,2,0,1,train
4775,1290671546,*Nc1ccc2c(c1)-c1ccccc1-c1cc(N*)ccc1-c1cc(N)ccc1-2,0.37663236,49,2,24,0,3,0,train
7085,1915263871,*Nc1ccc(-c2cc(-c3ccc(N)c(CC)c3)cc(-c3ccc(N*)c(CC)c3)c2)cc1CC,0.36495902,60,2,30,0,3,0,train
2856,778266959,*CC(*)c1ccc(C(C)(O)CCCC)cc1,0.39130508,27,2,14,1,0,0,train
2911,791901717,*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)O*,0.31905896,41,2,11,4,0,2,train
4918,1333418832,*Nc1ccc(-c2ccc3c4ccc(-c5ccc(N*)cc5)cc4c4ccccc4c3c2)cc1,0.34206693,54,2,30,0,2,0,train
6059,1642394880,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCCCCC)cc1,0.35213618,63,2,31,7,1,4,train
1917,515584536,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,0.36493909,144,2,62,10,5,7,train
3916,1059731090,*c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.38213277,76,2,28,7,2,6,train
1891,509220897,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(N)c4)cc3N)cc2)cc1,0.37586152,64,2,27,4,2,2,train
6438,1746456403,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O)c1ccc(C(C#N)=C(C#N)C#N)cc1,0.37808499,122,2,50,8,6,7,train
3392,928008419,*c1cc(-c2sc(-c3cc(CCCCCCC)c(*)s3)cc2CCCCCCC)c2cccccc1-2,0.44541284,55,2,32,0,0,0,train
4885,1322899924,*c1cc(C(=O)OCCCCCCCCCCOc2ccc(-c3ccc(OC(=O)c4ccc(OCC(F)CCCCCC)cc4)cc3)cc2)c(*)s1,0.36606782,79,2,42,6,0,2,train
612,169699943,*NNC(=O)c1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C)cn2)C3=O)cc(C(=O)NNC(=O)CCCC(*)=O)c1,0.33325517,81,2,28,7,7,7,train
6603,1794683515,*C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,0.37594298,126,2,57,9,2,6,train
7810,2104121723,*Nc1ccc(-c2ccc(C[C@@H](C)c3ccc(N*)cc3)cc2)cc1,0.35318823,45,2,21,0,2,0,train
6967,1885691849,*CC(*)OC(=O)c1cccc(OC)c1,0.33959116,24,2,10,3,0,1,train
337,93467042,*Nc1ccc(/C=C/c2ccccc2)c(/C=C/c2ccccc2)c1N*,0.35176694,42,2,22,0,2,2,train
3542,968431878,*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,0.33905768,61,2,26,4,4,3,train
3740,1015804720,*Nc1ccc2cc3cc4ccccc4cc3cc2c1N*,0.34122991,30,2,18,0,2,0,train
6112,1656097465,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6cccc(Oc7ccc(C(C)(C)c8ccc(Oc9cccc%10c9C(=O)N(*)C%10=O)cc8)cc7)c6C5=O)cc4)cc3)cc2)cc1,0.36779038,120,2,55,8,2,4,train
5640,1529319759,*c1cc(C(=O)NCCCC)cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,0.37595452,69,2,27,5,3,5,train
6468,1755097598,*Nc1ccc(CCC)c2c(N*)cccc12,0.34473863,25,2,13,0,2,0,train
5007,1358861008,*C(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(C7(c8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8)CC8CC7C7CCCC87)cc6)cc4)C5=O)cc3)cc2)cc1,0.36692147,158,2,70,10,4,6,train
7623,2058722180,*Nc1ccc2c(c1)C(/C(C)=C/C(=C)C(=C)c1ccccc1)(C(/C=C(\C)C(=C)c1ccccc1C)=C/C)c1cc(N*)ccc1-2,0.359086085,87,2,41,0,2,6,train
4358,1174602411,*Nc1ccc(Cc2cc(C(C)C)cc(C(C)(C)c3ccc(N*)cc3)c2)cc1,0.36692867,49,2,25,0,2,0,train
111,31529134,*C(=O)Nc1cccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c1,0.33798245,55,2,22,4,3,4,train
3837,1041000545,*Nc1ccc(-c2ccc(-c3ccc(N*)c(-c4ccc(C)cc4)c3-c3ccc(C)cc3)cc2)cc1,0.37262427,62,2,32,0,2,0,train
1166,313737003,*Oc1ccc(N=Nc2ccc(Cc3ccc(N=Nc4ccc(OC(=O)c5ccc(N=Nc6ccc(C(*)=O)cc6)cc5)cc4)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)cc1,0.36942122,110,2,39,8,8,7,train
1189,318514421,*CC(COCC=C)O*,0.37390145,13,2,6,2,0,1,train
2923,794995355,*C(=O)Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)c3)C4=O)cc2)cc1,0.36068208,118,2,49,8,4,8,train
1909,513674501,*Oc1ccc(C(=O)OCCOCCOC(=O)c2ccc(OC(*)=O)cc2)cc1,0.32931388,46,2,19,8,0,3,train
3773,1024345756,*CC(CO*)(CSCCCCC)CSCCCCC,0.4182603,24,2,15,1,0,0,train
2520,684934727,*Nc1ccc(/C(C)=C(/CCC=C)c2ccccc2-c2ccc(N*)cc2)cc1,0.36161485,48,2,25,0,2,2,train
6353,1721092492,*C=Nc1ccc(C(=O)OCCCCOCCCCOCCCCOC(=O)c2ccc(N=Cc3ccc4c(c3)c3cc(*)ccc3n4CC(CC)CCCC)cc2)cc1,0.36987967,87,2,48,6,3,4,train
6417,1740967529,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccccc3)c3ccccc23)cc1,0.35826257,65,2,33,5,2,3,train
900,250010482,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8cccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)c8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,0.35957001,159,2,68,11,5,7,train
2457,670589484,*Nc1ccc2cccc(-c3cccc4ccc(N*)cc34)c2c1,0.35323413,37,2,20,0,2,0,train
7169,1934582540,*CC(*)(C)C(=O)OCCCCc1ccccc1,0.36056705,27,2,14,2,0,1,train
4389,1182108104,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cc(C(F)(F)F)cc(N5C(=O)c6ccc(*)cc6C5=O)c3Oc3ccc(C(F)(F)F)cc3)C4=O)cc2-c2ccccc2)c(-c2ccccc2)c1,0.3736737,138,2,56,8,4,6,train
2489,677771115,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OC(C)CC)cc1,0.34677139,60,2,26,7,1,4,train
939,258997794,*CCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,0.40056446,124,2,72,0,0,0,train
4336,1167512472,*CCCN(*)C,0.38665346,9,2,4,0,1,0,train
389,106963136,*c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)c3)c1)C2=O,0.35278394,108,2,34,4,2,4,train
4041,1092008018,*Nc1ccc([C@@H]2c3ccccc3-c3ccc(N*)c(N)c32)cc1,0.35996312,44,2,19,0,3,0,train
2491,678137113,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.37813384,116,2,46,6,2,4,train
5258,1427121961,*CC(C)(N=C=O)C1C(=O)OC(=O)C1*,0.29181625,29,2,8,4,1,4,train
6378,1727933263,*Oc1ccc(NC(=O)CCCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,0.349997,44,2,23,3,2,2,train
764,214883571,*c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(C(c4ccc(Oc5cccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)(C(F)(F)F)C(F)(F)F)cc3)c1)C2=O,0.37434007,130,2,46,6,2,4,train
1359,367931242,*CCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,0.33070211,50,2,19,6,1,4,train
6759,1834169078,*C1C(*)C2CC1C(C(=O)OCC13CC4CC(CC(C4)C1)C3)C2C(=O)OCC12CC3CC(CC(C3)C1)C2,0.37365813,71,2,31,4,0,2,train
7171,1935091006,*CC(*)(C)C(=O)OCc1cc(Cl)cc(Cl)c1,0.35906953,32,2,11,2,0,1,train
96,25599707,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5nc(-c6cccc(-c7nc(*)c(-c8ccccc8)[nH]7)c6)[nH]c5-c5ccccc5)cc4)cc3)cc2)cc1,0.40187067,110,2,48,4,4,2,train
520,144238786,*CC(*)C(=O)OCCCCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,0.35420513,56,2,27,6,1,3,train
6958,1882117628,*OC1C(COC(=O)Nc2ccccc2)OC(*)C(OC(=O)Nc2ccccc2)C1OC(=O)Nc1ccccc1,0.3414528,63,2,27,8,3,3,train
4109,1110869363,*c1ccc(OCC2CCC(COc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)CC2)cc1,0.36298735,81,2,36,6,2,4,train
7569,2044966386,*Nc1ccc([C@H](CC)c2ccc([C@@](CCC)(c3ccc([C@H](CC)c4ccc(N*)cc4C)cc3)C3CCCCC3)cc2)c(C)c1,0.38839084,86,2,42,0,2,0,train
7295,1969822510,*CCc1ccc(*)c(CCCC)c1,0.39722229,20,2,12,0,0,0,train
7873,2118906166,*CC(*)CNc1ccc([N+](=O)[O-])cc1,0.3745043,30,2,9,2,2,1,train
7522,2033581658,*C1C(*)C2CC1C(C(=O)OCCC1CC3CCC1C3)C2C(=O)OCCC1CC2CCC1C2,0.38027867,55,2,27,4,0,2,train
2943,800130991,*Nc1ccc(C(C)(c2ccc(C)cc2)c2ccc(N*)cc2)cc1,0.36023204,41,2,21,0,2,0,train
1624,436672073,*Nc1cc(-c2cc(N*)c(N)c3ccccc23)c2ccccc2c1N,0.35081452,41,2,20,0,4,0,train
180,53844809,*CC(*)(C)C(=O)OCCCCCCCC[n+]1ccc(N(C)C)cc1,0.36783355,41,2,19,2,2,1,train
394,108998578,*c1ccc(Sc2cccc(Sc3ccc(S(*)=O)cc3)c2)cc1,0.37723883,39,2,16,1,0,1,train
7073,1912147729,*c1c(C)cc(C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,0.42214994,108,2,41,5,2,4,train
7839,2112106908,*Oc1c(C)cc(*)cc1C(C)CCCCC,0.41074836,25,2,14,1,0,0,train
2051,553001434,*Oc1ccc(C(=O)Nc2cc(NC(=O)c3ccc(*)cc3)cc(C(=O)OCCOC(=O)C=Cc3ccc(N(C)C)cc3)c2)cc1,0.3451955,79,2,34,7,3,5,train
2480,674773828,*Nc1ccc(/C=C/c2ccc(NC(=C(C#N)C#N)c3ccc(C(*)=C(C#N)C#N)cc3)cc2)cc1,0.4055685,65,2,28,0,6,3,train
2845,773428035,*O[Si](*)(C)CCCOc1ccc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)cc1,0.373350915,80,2,38,4,0,2,train
3205,871802155,*CC(*)(C)C(=O)OCc1ccc(OCCOCC)c(OCCOCC)c1,0.3637068,40,2,19,6,0,1,train
4093,1106363407,*Nc1c(-c2ccccc2)cc(-c2cccc3ccccc23)c(-c2ccccc2)c1N*,0.36326423,51,2,28,0,2,0,train
1314,355158617,*CC(*)(CC(=O)Oc1ccc(OCCCCCCC)cc1)C(=O)Oc1ccc(OCCCCCCC)cc1,0.37071795,57,2,31,6,0,2,train
836,233782359,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(C#N)cc3)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.41938162,87,2,36,5,4,5,train
6578,1788777860,*Nc1cccc(CCc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c1,0.35224446,46,2,22,2,2,2,train
93,24982830,*c1ccc(NC(=O)CN2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(CC(=O)Nc4ccc(-c6nnc(*)o6)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,0.35544781,111,2,37,7,6,6,train
5819,1579112957,*CCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,0.36073378,40,2,24,2,2,2,train
7204,1947454451,*C(=O)Nc1cccc(C(=O)Nc2cccc(NC(=O)c3ccc4[nH]c(-c5ccc(-c6nc7cc(*)ccc7[nH]6)cc5)nc4c3)c2)c1,0.36448737,88,2,35,3,7,3,train
2473,673445970,*CC(*)c1cc(C(=O)OCCCCCCCCCCCC)ccc1-c1ccc(OCCCCCCCC)cc1,0.38816333,54,2,35,3,0,1,train
6829,1852114421,*CCN(*)C(=O)CCCCCC,0.37545125,18,2,9,1,1,1,train
7780,2098235605,*c1ccc(OCCCCCCCCCCCCCCCC)c(N2C(=O)CC(C3C=C(C)C4C(=O)N(*)C(=O)C4C3)C2=O)c1,0.36937049,73,2,35,5,2,5,train
6322,1712933557,*CC(*)(C#N)C(=O)OCCCCCC,0.38064914,23,2,10,2,1,1,train
6479,1757460664,*CCCN(*)C(C)=O,0.34005308,14,2,5,1,1,1,train
6198,1681110916,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5ccc(F)cc5)C6=O)cc4)cc3)cc2)cc1,0.3755704,92,2,43,5,1,3,train
3240,884656805,*Nc1nc(CCn2ccnc2C)nc(N*)n1,0.323466525,26,2,8,0,6,0,train
4021,1087298590,*CCN(*)C(=O)C1(c2ccc(Cl)cc2)CCC1,0.37883274,32,2,13,1,1,1,train
2843,772566639,*c1ccc2c(c1)C(=O)N(c1ccc(OCCCCCCCCCCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.35617191,99,2,41,6,2,4,train
7507,2028683291,*CC(=O)Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,0.36284889,80,2,36,4,3,4,train
4492,1209050682,*CCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O*,0.38882843,52,2,40,4,0,2,train
5201,1411192314,*c1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(N4C(=O)c5ccc(NC(=O)Nc6ccc(-c7cc(-c8ccc(-c9ccccc9)cc8)cc(-c8ccc(NC(=O)Nc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)n7)cc6)cc5C4=O)cc3)n2)cc1,0.3711086,172,2,76,6,8,6,train
7843,2112731378,*CCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,0.3366937,51,2,24,5,2,2,train
3691,999910921,*CC(*)(C)C(=O)OC1CCC2CCCCC2C1,0.37667899,29,2,14,2,0,1,train
7969,2146810552,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.35327976,110,2,40,10,6,8,train
191,56319655,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc12,0.36260258,72,2,34,4,2,2,train
3119,845810761,*c1ccc(C(=O)c2ccc(C(=O)c3ccc(S(*)(=O)=O)cc3)cc2)cc1,0.37728545,51,2,20,4,0,4,train
6549,1781926636,*CCCCCCOc1ccc(C=Cc2ccc(O*)cc2)cc1,0.36660231,33,2,20,2,0,1,train
4325,1163273261,*Nc1ccccc1-c1ccc(N*)c(-c2ccccc2)c1,0.34288507,34,2,18,0,2,0,train
3804,1033351470,*C(=O)Oc1ccc(C2(c3ccc(OC(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6C)c(C)c4)C5=O)cc3)CCC(C(C)(C)C)CC2)cc1,0.38006135,123,2,54,8,2,6,train
2652,722323887,*CCN(*)C(=O)c1ccccc1,0.35014456,20,2,9,1,1,1,train
6033,1637316087,*Oc1c(C)cc(C2(c3cc(C)c(Oc4ccc(C(=O)c5cccc(C(=O)c6ccc(*)cc6)c5)cc4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,0.41055555,96,2,49,4,0,2,train
4549,1224631495,*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,0.37003296,73,2,30,5,0,4,train
6836,1853159363,*Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N*)cc1,0.34867284,36,2,20,2,2,2,train
5150,1395602302,*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,0.37786189,28,2,13,2,0,1,train
6189,1677875786,*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N5C(=O)C6CCC(C7CCC8C(=O)N(*)C(=O)C8C7)CC6C5=O)cc4)cc3)cc2)cc1,0.37368086,89,2,40,7,2,4,train
1253,336593955,*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,0.31989921,52,2,14,4,2,2,train
3686,999068142,*c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(S(*)(=O)=O)cc4S(=O)(=O)O)cc3)cc2)c(S(=O)(=O)O)c1,0.37255612,76,2,21,8,0,6,train
2841,771772442,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3c(C)cc(Cc4cc(C)c(NC(=O)c5ccc(*)cc5)c(C(C)C)c4)cc3C(C)C)cc2)cc1C(C)(C)C,0.40228306,103,2,49,4,2,2,train
4939,1337317565,*CC(*)(C)C(=O)O,0.2715841,15,2,4,2,0,1,train
5525,1500693468,*c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCCCC6)cc5)cc4C3=O)cc2)cc1,0.39468168,114,2,53,6,4,4,train
5781,1569573588,*CCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,0.33104417,40,2,16,6,4,4,train
3252,887350173,*Nc1ccc2c(c1)Oc1cc3c(cc1O2)C1(CC3(C)C)CC(C)(C)c2cc3c(cc21)Oc1ccc(N*)cc1O3,0.395258,73,2,33,4,2,0,train
2444,667840086,*CCCCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,0.35533448,50,2,28,6,2,4,train
4572,1234075748,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,0.36313366,76,2,30,6,2,6,train
4675,1258628140,*Oc1ccc(-c2ccc(OC(*)(Oc3ccccc3)Oc3ccccc3)c(C)c2)cc1C,0.3726312,52,2,27,4,0,0,train
1304,352515684,*Nc1ccc(C2(c3ccc(NC(=O)c4cc(C(*)=O)cc(C(C)(C)C)c4)cc3)c3ccccc3-c3ccccc32)cc1,0.38327124,76,2,37,2,2,2,train
6974,1887035673,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3c(C)cc(C(C)(C)c4cc(C)c(NC(=O)c5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1C(C)(C)C,0.39461572,101,2,47,4,2,2,train
1471,394475074,*Nc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(N*)cc21,0.37896533,45,2,21,0,2,0,train
1823,492508713,*Nc1ccccc1C(c1ccccc1N)(c1ccccc1N)c1ccccc1N*,0.36419174,43,2,25,0,4,0,train
3304,904679252,*Oc1ccc(Oc2ccc(C(=O)c3ccc(-c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1-c1ccc(S(=O)(=O)O)c(C)c1,0.37255113,89,2,39,7,0,4,train
4288,1156094009,*Nc1ccc2c(c1)C1(C(C)=C2C)C(C)=C(C)c2ccc(N*)cc21,0.39134226,47,2,21,0,2,2,train
6124,1661804021,*c1ccc(Sc2ccc(-c3nn(-c4ccc(S(=O)(=O)c5ccc(-n6nc(*)c7ccccc7c6=O)cc5)cc4)c(=O)c4ccccc34)cc2)cc1,0.39793898,93,2,39,4,4,4,train
6067,1646177027,*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,0.37532001,65,2,32,4,0,2,train
4498,1210971861,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCC(c7ccccc7)CC6)cc5)cc4C3=O)cc2)cc1,0.37299608,109,2,52,7,2,4,train
1143,307030577,*Nc1ccc2c(c1)[C@@H](c1ccccc1)c1c-2ccc(N*)c1-c1ccccc1,0.36614228,52,2,25,0,2,0,train
2304,627271746,*c1ccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2Br)c(Br)c1,0.40757312,74,2,28,5,2,4,train
418,114988183,*c1c(C)cc(Cc2cc(C)c(N3C(=O)c4ccc(Oc5c(C)cc(Cc6cc(C)c(Oc7ccc8c(c7)C(=O)N(*)C8=O)c(C)c6)cc5C)cc4C3=O)c(C)c2)cc1C,0.40345337,110,2,50,6,2,4,train
5654,1533241544,*c1ccc(C(c2ccc(N(*)c3ccc(C)cc3)cc2)c2ccc([N+](=O)[O-])cc2)cc1,0.42700988,61,2,26,2,2,1,train
6027,1634832271,*Oc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc2)cc1,0.36514177,77,2,36,5,2,2,train
7180,1939922135,*Oc1ccc(C(c2ccc(OC(*)=S)cc2)c2cccc3ccccc23)cc1,0.37286204,46,2,24,2,0,1,train
349,98641557,*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccc(S(=O)(=O)O)c(C)c1,0.36929236,78,2,33,7,0,4,train
1181,316809152,*c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc(*)nc5cc4n3)cc2)cc1,0.42319171,68,2,36,0,2,0,train
2824,765893959,*Nc1cccc(C2(c3cccc(N*)c3)c3cc(C)ccc3-c3ccc(C)cc32)c1,0.37704106,52,2,27,0,2,0,train
4187,1133044696,*CC#CCOC(=O)CCCCCCCCCCC(=O)O*,0.36542527,29,2,16,4,0,2,train
